rajatisid,rajatisnimi,kompleks,liik,omandiliik,ehstaatus,om_oigvorm_id,omaniknimi,omanikregkood,va_oigvorm_id,valdajanimi,valdajaregkood,kaart_laius,kaart_pikkus,maakond,maakond_kood,kov,asustusyksus,asustusyksus_kood,riietusruumidemahutavus,objektid,objektnimi,tehnseisukord,spordialad
1428,Alatskivi Kooli staadion,Alatskivi Kool,Staadion,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Juhan Liivi nim Alatskivi Kool,75006243,58.598526,27.137132,Tartumaa,79,Peipsiääre,Alatskivi alevik,1181,0,5856,Staadion,Väga hea,"jalgpall, Kergejõustik"
4247,Alatskivi korvpalliplats,Alatskivi Kool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Juhan Liivi nim Alatskivi Kool,75006243,58.599173,27.136256,Tartumaa,79,Peipsiääre,Alatskivi alevik,1181,0,9085,Korvpalliplats,Hea,Korvpall
4248,Alatskivi multifunktsionaalne liivaväljak,Alatskivi Kool,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Juhan Liivi nim Alatskivi Kool,75006243,58.598526,27.137132,Tartumaa,79,Peipsiääre,Alatskivi alevik,1181,0,9086,Multifunktsionaalne palliväljak,Hea,"rannavõrkpall, Indiaca, Käsipall, rannajalgpall"
4759,Alatskivi terviserada,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,58.602927,27.137385,Tartumaa,79,Peipsiääre,Alatskivi alevik,1181,0,10021,Alatskivi terviserada,Hea,"Tervisejooks ja -kõnd, Matkasport, Kepikõnd"
4641,Alatskivi välijõusaal,,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,58.597986,27.133751,Tartumaa,79,Peipsiääre,Alatskivi alevik,1181,0,9862,Alatskivi välijõusaal,Väga hea,harrastusvõimlemine
367,Alavere Põhikooli spordisaal,Alavere Põhikool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Anija Vallavalitsus,75018816,Kohaliku omavalitsuse üksus,Alavere Põhikool,75024722,59.246408,25.326903,Harjumaa,37,Anija,Alavere küla,1184,20,1285,Alavere Põhikooli spordisaal,Hea,"Korvpall, saalijalgpall, Sulgpall, Võrkpall, Maadlus"
369,Alavere Põhikooli staadion ja palliväljakud,Alavere Põhikool,"Muu spordiplats, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Anija Vallavalitsus,75018816,Kohaliku omavalitsuse üksus,Alavere Põhikool,75024722 ,59.246449,25.325721,Harjumaa,37,Anija,Alavere küla,1184,0,2503,Jalgpalliväljak,Rahuldav,Jalgpall
4594,Albu jõulinnak,Põhja-Järva Kultuurikeskus,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Mittetulundusühing,Spordiklubi Vargamäe,80127619,59.151933,25.658807,Järvamaa,52,Järva,Albu küla,1188,0,9762,Albu jõulinnak,Väga hea,harrastusvõimlemine
1025,Albu korvpalliplats,Põhja-Järva Kultuurikeskus,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Põhja-Järva Kool,75003387,59.151728,25.659331,Järvamaa,52,Järva,Albu küla,1188,0,1915,Albu korvpalliplats,Hea,Korvpall
5284,Albu Männi discgolfi park,,Muu vabas õhus asuv spordiobjekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,59.14352126,25.65575105,Järvamaa,52,Järva,Albu küla,1188,0,10943,Albu Männi discgolfi park,Hea,discgolf
3643,Albu rannavõrkpalliplats,Põhja-Järva Kultuurikeskus,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Põhja-Järva Kool,75003387,59.151932,25.658779,Järvamaa,52,Järva,Albu küla,1188,0,8056,Albu rannavõrkpalliplats,Rahuldav,rannavõrkpall
1023,Albu spordisaalid,Põhja-Järva Kultuurikeskus,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Põhja-Järva Kultuurikeskus,75025615,59.15217439,25.65937143,Järvamaa,52,Järva,Albu küla,1188,50,1924,Jõusaal,Väga hea,"Tõstesport, Kulturism ja fitness, Jõutõstmine"
3644,Albu spordiväljak,Põhja-Järva Kultuurikeskus,"Muu spordiplats, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Põhja-Järva Kool,75003387,59.15199031,25.65722525,Järvamaa,52,Järva,Albu küla,1188,0,10414,Kergejõustiku harjutusväljak,Hea,Kergejõustik
3043,Alema tervise- ja suusarajad,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Mittetulundusühing,Mittetulundusühing ORHIVAR,80060298,Mittetulundusühing,Mittetulundusühing ORHIVAR,80060298,59.09277778,24.34361111,Harjumaa,37,Saue,Nurme küla,5467,0,6362,Alema suusarajad,Rahuldav,murdmaasuusatamine
4725,Alesti Puhkekeskuse spordirajatised,Alesti Puhkekeskus,"Sportliku liikumise püsirada, Tehnikaspordi püsirada, v.a veemotorada, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kohila Vallavalitsus,75018851,Mittetulundusühing,Mittetulundusühing Speedline Racing,80259309,59.1662,24.852528,Raplamaa,71,Kohila,Angerja küla,1270,10,9952,Motokrossirada,Rahuldav,motokross
4766,Alesti Puhkekeskuse veelauapark,Alesti Puhkekeskus,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Kohila Vallavalitsus,75018851,Mittetulundusühing,Mittetulundusühing Speedline Racing,80259309,59.165289,24.854902,Raplamaa,71,Kohila,Angerja küla,1270,10,10032,Veelauapark,Hea,Veesuusa- ja veelauasport
4992,Allika orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.472202,23.721518,Pärnumaa,68,,,,,10482,Allika orienteerumiskaart,,Orienteerumine
5990,Alliku pumptrack,,Muu spordiplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Saue Vallavalitsus,77000430,Kohaliku omavalitsuse üksus,Saue Vallavalitsus,77000430,59.35156062,24.59440109,Harjumaa,37,Saue,Alliku küla,1216,0,12139,Alliku pumptrack,Väga hea,"BMX-kross, BMX-vabastiil, Rulasport"
3876,Altmetsa tee kergliiklustee,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Maardu Linnavalitsus,75011470,Kohaliku omavalitsuse üksus,Maardu Linnavalitsus,75011470,59.47376865,24.91530902,Harjumaa,37,Maardu,,,0,8461,Altmetsa tee kergliiklustee,Hea,"Tervisejooks ja -kõnd, Kepikõnd"
2651,Alu jalgpalliväljak,Alu Spordihoone,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rapla Vallavalitsus,77000312,Kohaliku omavalitsuse üksus,Alu Kool,75026572,59.022105,24.760823,Raplamaa,71,Rapla,Alu alevik,1230,50,5037,Alu jalgpalliväljak,Rahuldav,jalgpall
3157,Alu multifunktsionaalne palliväljak,Alu Spordihoone,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rapla Vallavalitsus,77000312,Mittetulundusühing,Alu Spordiklubi,80043561,59.021576,24.761746,Raplamaa,71,Rapla,Alu alevik,1230,0,6863,Multifunktsionaalne palliväljak,Hea,"Korvpall, võrkpall"
4391,Alu orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,59.022,24.7656,Raplamaa,71,,,,,9326,Alu orienteerumiskaart,,Orienteerumine
2652,Alu Spordihoone,Alu Spordihoone,"Muu hoones asuv spordiobjekt, Võimla, spordihall, spordisaal",Hoonestusõigus,Spordialases kasutuses,Sihtasutus,Sihtasutus Rapla Spordirajatised,90005047,Sihtasutus,Sihtasutus Rapla Spordirajatised,90005047,59.022,24.762132,Raplamaa,71,Rapla,Alu alevik,1230,50,5361,Pallimängude saal,Rahuldav,"Korvpall, võrkpall, Sulgpall, Tennis"
5149,Alutaguse ratsakeskus,,Maneež,Hoonestusõigus,Spordialases kasutuses,Osaühing,Osaühing Mäenurga Talu,10830323,Mittetulundusühing,Mittetulundusühing RSK Vaikla,80189129,59.06963137,27.38066147,Ida-Virumaa,45,Alutaguse,Pootsiku küla,6327,20,10694,Alutaguse ratsakeskuse maneež,Väga hea,"koolisõit, takistussõit, kolmevõistlus"
1475,Alutaguse Tervisespordikeskus,,"Muu vabas õhus asuv spordiobjekt, Sportliku liikumise püsirada, Võimla, spordihall, spordisaal, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Sihtasutus,Pannjärve Tervisespordikeskus Sihtasutus,90010261,Sihtasutus,Pannjärve Tervisespordikeskus Sihtasutus,90010261,59.28907587,27.55644948,Ida-Virumaa,45,Alutaguse,Vasavere küla,9106,40,561,Suusarajad,Väga hea,Murdmaasuusatamine
5512,Aluvere krossirada,,"Tehnikaspordi püsirada, v.a veemotorada",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Rakvere Vallavalitsus,77000329,Kohaliku omavalitsuse üksus,Rakvere Vallavalitsus,77000329,59.37881549,26.40545194,Lääne-Virumaa,60,Rakvere vald,Roodevälja küla,7058,0,11336,Aluvere krossirada,Rahuldav,"motokross, rallikross"
3058,Ambla rannavõrkpalliväljak,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,59.193505,25.838395,Järvamaa,52,Järva,Ambla alevik,1250,12,6406,Ambla rannavõrkpalliväljak,Hea,rannavõrkpall
1390,Ambla staadion ja multifunktsionaalne palliväljak,,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,59.192155,25.844457,Järvamaa,52,Järva,Ambla alevik,1250,20,1602,Ambla staadion,Rahuldav,"Kergejõustik, Jalgpall"
5572,Anilepa talli maneež,Anilepa tall,Maneež,Kinnisasi,Spordialases kasutuses,Füüsiline isik,Raivo Tõnurist,36508195210,Osaühing,Tammis PM OÜ,10734016,59.42773059,26.34423656,Lääne-Virumaa,60,Haljala,Põdruse küla,6493,0,11511,Anilepa talli maneež,Väga hea,"koolisõit, takistussõit"
5571,Anilepa talli ratsaspordiväljak,Anilepa tall,Ratsaspordi rajatis,Kinnisasi,Spordialases kasutuses,Füüsiline isik,Raivo Tõnurist,36508195210,Osaühing,Tammis PM OÜ,10734016,59.42835682,26.34468533,Lääne-Virumaa,60,Haljala,Põdruse küla,6493,0,11510,Anilepa talli ratsaspordiväljak,Väga hea,"koolisõit, takistussõit"
2729,Anna Haava nim Pala Kooli rularambid,Anna Haava nim Pala Kool,Muu spordiplats,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Anna Haava nimeline Pala Kool,75014787,58.670956,27.01798,Tartumaa,79,Peipsiääre,Pala küla,5905,0,5605,Rularambid,Rahuldav,"Rulasport, muud rulluisutamise alad"
39,Anna Haava nim Pala Kooli spordisaalid,Anna Haava nim Pala Kool,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Anna Haava nimeline Pala Kool,75014787,58.67167685,27.01698252,Tartumaa,79,Peipsiääre,Pala küla,5905,40,3911,Võimla,Hea,"Korvpall, võrkpall, Indiaca, akrobaatiline võimlemine, Sulgpall, Lauatennis, aeroobika"
40,Anna Haava nim Pala Kooli staadion ja palliväljakud,Anna Haava nim Pala Kool,"Staadion, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Peipsiääre Vallavalitsus,77000192,Kohaliku omavalitsuse üksus,Anna Haava nimeline Pala Kool,75014787,58.671026,27.016883,Tartumaa,79,Peipsiääre,Pala küla,5905,0,3912,Staadion,Hea,"jalgpall, Kergejõustik"
4709,Anne kanali orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.372212,26.748863,Tartumaa,79,,,,,9932,Anne kanali orienteerumiskaart,,Orienteerumine
1211,Anne kanali rannavõrkpalliväljakud,Anne kanali spordiobjektid,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,58.3749059,26.7464214,Tartumaa,79,Tartu linn,Tartu linn,8151,0,810,Rannavõrkpalliplats - 1,Rahuldav,Rannavõrkpall
1663,Anne kanali tervisejooksu- ja rollerirajad,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,58.377824,26.738577,Tartumaa,79,Tartu linn,Tartu linn,8151,0,980,Tervisejooksurada,Väga hea,"Tervisejooks ja -kõnd, Kepikõnd"
3741,Anne kanali terviseväljak,Anne kanali spordiobjektid,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,58.376842,26.74304,Tartumaa,79,Tartu linn,Tartu linn,8151,0,8213,Anne kanali terviseväljak,Väga hea,"Kulturism ja fitness, harrastusvõimlemine"
4327,Annelinn E orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.3729,26.7737,Tartumaa,79,,,,,9262,Annelinn E orienteerumiskaart,,Orienteerumine
2395,Annelinna kunstmuruväljak,,"Muu vabas õhus asuv spordiobjekt, Välispalliväljak",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Tartu Linnavalitsus,75006546,Kohaliku omavalitsuse üksus,Tartu Sport,77001004,58.3752389,26.77329987,Tartumaa,79,Tartu linn,Tartu linn,8151,100,3340,Kunstmuruväljak,Hea,"Kergejõustik, Jalgpall"
5404,Annelinna orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.375547,26.770186,Tartumaa,79,,,,,11165,Annelinna orienteerumiskaart,,Orienteerumine
5661,Annelinna orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,58.3804,26.7581,Tartumaa,79,,,,,11623,Annelinna orienteerumiskaart,,Orienteerumine
670,Annikoru jalgpalliväljak,Konguta Kooli spordihoone ja Annikoru puhkeala,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,58.264508,26.311548,Tartumaa,79,Elva,Annikoru küla,1291,15,3700,Jalgpalliväljak,Hea,jalgpall
4211,Annikoru jõulinnak,Konguta Kooli spordihoone ja Annikoru puhkeala,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,58.266104,26.309646,Tartumaa,79,Elva,Annikoru küla,1291,40,8993,Annikoru jõulinnak,Väga hea,harrastusvõimlemine
674,Annikoru multifunktsionaalne palliväljak,Konguta Kooli spordihoone ja Annikoru puhkeala,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,58.269746,26.305212,Tartumaa,79,Elva,Annikoru küla,1291,0,3706,Annikoru multifunktsionaalne palliväljak,Väga hea,"Tennis, Korvpall"
2718,Annikoru Männiku discgolfi park,Konguta Kooli spordihoone ja Annikoru puhkeala,Muu vabas õhus asuv spordiobjekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,58.26584,26.309166,Tartumaa,79,Elva,Annikoru küla,1291,0,5531,Discgolfi park - PRO,Väga hea,discgolf
673,Annikoru Männiku liikumisrajad,Konguta Kooli spordihoone ja Annikoru puhkeala,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,58.265863,26.30923,Tartumaa,79,Elva,Annikoru küla,1291,0,5169,Annikoru Männiku liikumisrada,Hea,Tervisejooks ja -kõnd
671,Annikoru rannavõrkpalliväljak,Konguta Kooli spordihoone ja Annikoru puhkeala,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,58.265658,26.310067,Tartumaa,79,Elva,Annikoru küla,1291,0,3701,Annikoru rannavõrkpalliväljak,Väga hea,rannavõrkpall
672,Annikoru tänavakorvpalliväljakud,Konguta Kooli spordihoone ja Annikoru puhkeala,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,Kohaliku omavalitsuse üksus,Elva Vallavalitsus,77000170,58.266645,26.309364,Tartumaa,79,Elva,Annikoru küla,1291,0,3697,Annikoru tänavakorvpalliväljakud,Rahuldav,Korvpall
4249,Ansomäe mäesuusakeskus,Otepää Seikluskeskus,Mäesuusa- või lumelauasõidu püsirajatis,Kinnisasi,Spordialases kasutuses,Füüsiline isik,Aivar Kullamaa,37004072733,Osaühing,SEST SELL OÜ,16705257,58.04404436,26.51166237,Valgamaa,81,Otepää,Nüpli küla,5567,0,9062,Mäesuusa- või lumelauasõidu rada - 1,Väga hea,"lumelauasõit, mäesuusatamine"
5133,Antsla discgolfi park,,Muu vabas õhus asuv spordiobjekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,57.83013833,26.52371953,Võrumaa,87,Antsla,Antsla linn,1301,0,10675,Antsla discgolfi park,Hea,discgolf
1355,Antsla Gümnaasiumi staadion,Antsla Gümnaasium,Staadion,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,Kohaliku omavalitsuse üksus,Antsla Gümnaasium,75010476,57.826984,26.539439,Võrumaa,87,Antsla,Antsla linn,1301,20,863,Staadion ,Rahuldav,"Kergejõustik, Jalgpall"
1354,Antsla Gümnaasiumi võimla ja jõusaal,Antsla Gümnaasium,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,Kohaliku omavalitsuse üksus,Antsla Gümnaasium,75010476,57.8320622,26.53149911,Võrumaa,87,Antsla,Antsla linn,1301,40,1139,Võimla,Hea,"Korvpall, saalijalgpall, Aeroobika, Võrkpall"
4301,Antsla jõulinnak,Antsla Gümnaasium,Muu vabas õhus asuv spordiobjekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,Kohaliku omavalitsuse üksus,Antsla Gümnaasium,75010476,57.827312,26.537839,Võrumaa,87,Antsla,Antsla linn,1301,0,9223,Antsla jõulinnak,Hea,harrastusvõimlemine
3060,Antsla Kasumetsa matka- ja õpperada,,Sportliku liikumise püsirada,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,Mittetulundusühing,Hauka Veloklubi,80319425,57.831217,26.520867,Võrumaa,87,Antsla,Taberlaane küla,8011,0,6659,Kasumetsa matka- ja õpperada,Hea,"Tervisejooks ja -kõnd, Kepikõnd"
1356,Antsla Kultuurikeskuse spordisaal,,"Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,Kohaliku omavalitsuse üksus,Antsla Valla Kultuurikeskus,75010461,57.83204545,26.52920718,Võrumaa,87,Antsla,Antsla linn,1301,10,3277,Spordisaal,Hea,"Lauatennis, Võrkpall, Aeroobika, Judo, Korvpall, Kergejõustik"
3845,Antsla multifunktsionaalne palliväljak,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,Kohaliku omavalitsuse üksus,Antsla Vallavalitsus,75010418,57.831069,26.529217,Võrumaa,87,Antsla,Antsla linn,1301,0,8403,Multifunktsionaalne palliväljak,Väga hea,"Korvpall, võrkpall, jalgpall"
3740,Aqva Spordikeskus,,"Võimla, spordihall, spordisaal",Hoonestusõigus,Spordialases kasutuses,Osaühing,OÜ Aqva Sport,12978113,Osaühing,Kastani Spordikeskus OÜ,16806700,59.339871,26.358808,Lääne-Virumaa,60,Rakvere linn,,,210,,,,
3547,Aqva veekeskus,,"Siseujula, Võimla, spordihall, spordisaal",Kinnisasi,Spordialases kasutuses,Osaühing,Aqva Hotels Osaühing,11236415,Osaühing,Aqva Hotels Osaühing,11236415,59.3479124,26.35732559,Lääne-Virumaa,60,Rakvere linn,,,354,7804,Siseujumisbassein,Väga hea,"Ujumine, vesiaeroobika"
5724,Aravete - Kaalepi kergliiklustee,,Muu sportimiseks kasutatav objekt,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Järva Valla Spordikeskus,75008963,59.13920778,25.75249415,Järvamaa,52,Järva,Aravete alevik,1326,0,11702,Aravete - Kaalepi kergliiklustee,Väga hea,Tervisejooks ja -kõnd
3592,Aravete discgolfi park,Aravete Spordi- ja Tervisekeskus,Muu vabas õhus asuv spordiobjekt,Muu,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,59.14301225,25.75434208,Järvamaa,52,Järva,Aravete alevik,1326,40,7911,Aravete discgolfi park,Väga hea,discgolf
1396,Aravete Kardikeskuse motorada,Aravete Kardi- ja Vabaajakeskus,"Tehnikaspordi püsirada, v.a veemotorada",Kinnisasi,Spordialases kasutuses,Osaühing,QUANLOOP LEASING OÜ,12660397,Mittetulundusühing,Kesk-Eesti Kardikeskus,80293223,59.12483333,25.74673056,Järvamaa,52,Järva,Kurisoo küla,3673,30,1692,Kardikeskuse motorada,Hea,"Supermoto, kardisport"
5283,Aravete KETE multifunktsionaalne palliväljak,,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,59.13061131,25.73711693,Järvamaa,52,Järva,Aravete alevik,1326,0,10942,Aravete KETE multifunktsionaalne palliväljak,Väga hea,"Korvpall, Tennis"
1397,Aravete motokrossirada,,"Tehnikaspordi püsirada, v.a veemotorada",Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Mittetulundusühing,Mittetulundusühing Star Racing,80213655,59.17147778,25.69381389,Järvamaa,52,Järva,Sääsküla,7961,0,1710,Motokrossirada,Hea,Motokross
5366,Aravete orienteerumiskaart,,Muu sportimiseks kasutatav objekt,Muu,Spordialases kasutuses,,,,,,,59.13089,25.749745,Järvamaa,52,,,,,11127,Aravete orienteerumiskaart,,Orienteerumine
1393,Aravete rannavõrkpalliväljakud,Aravete Spordi- ja Tervisekeskus,Välispalliväljak,Kinnisasi,Spordialases kasutuses,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,Kohaliku omavalitsuse üksus,Järva Vallavalitsus,77000335,59.14156111,25.75395556,Järvamaa,52,Järva,Aravete alevik,1326,0,1478,Rannavõrkpalliväljak - 1,Hea,rannavõrkpall
